chirp_channel,url,lyrics,style,audio_path,audio_seconds
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183699572166496266/chirp.mp4?ex=65894922&amp,"(Verse 1)
I am Ismail Haniyeh, living in luxury,
In my Qatar villa, that's the life for me.
While Gaza's kids hungry, and their futures fade,
I'm dining on caviar, in my golden parade.

(Chorus)
Haniyeh, Haniyeh, let me make it clear,
I live without guilt, have no reason to fear.
As Gaza's young ones starve and cry,
I'm in opulence, under the desert sky.

(Verse 2)
I count my riches, while they count their tears,
In their darkest hours, I feed on their fears.
I say I'm a leader, a guiding star,
But in reality, I've strayed very far.
Style of Music
hip hop, rap, middle eastern","['hip hop, rap, middle eastern']",audio/000969.wav,38.69
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183700598261035078/chirp.mp4?ex=65894a16&amp,"(Verse 1)
I am Ismail Haniyeh, living in luxury,
In my Qatar villa, that's the life for me.
While Gaza's kids hungry, and their futures fade,
I'm dining on caviar, in my golden parade.

(Chorus)
Haniyeh, Haniyeh, let me make it clear,
I live without guilt, have no reason to fear.
As Gaza's young ones starve and cry,
I'm in opulence, under the desert sky.

(Verse 2)
I count my riches, while they count their tears,
In their darkest hours, I feed on their fears.
I say I'm a leader, a guiding star,
But in reality, I've strayed very far.

[Verse]
In the streets of hip hop, we ignite the fire
Rhymes and beats, fueling our desire
We bring the rhythm, with the Middle Eastern groove
Unleashing magic, making heads move

[Chorus]
Hip hop meets the East, a symphony of sound
We break barriers, watch our spirits unbound
Middle Eastern vibes, merging with rap's grace
Together we rise, breaking boundaries we embrace",['random'],audio/000970.wav,40.01
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183700598999228426/chirp.mp4?ex=65894a16&amp,"(Verse 1)
I am Ismail Haniyeh, living in luxury,
In my Qatar villa, that's the life for me.
While Gaza's kids hungry, and their futures fade,
I'm dining on caviar, in my golden parade.

(Chorus)
Haniyeh, Haniyeh, let me make it clear,
I live without guilt, have no reason to fear.
As Gaza's young ones starve and cry,
I'm in opulence, under the desert sky.

(Verse 2)
I count my riches, while they count their tears,
In their darkest hours, I feed on their fears.
I say I'm a leader, a guiding star,
But in reality, I've strayed very far.

[Verse]
In the streets of hip hop, we ignite the fire
Rhymes and beats, fueling our desire
We bring the rhythm, with the Middle Eastern groove
Unleashing magic, making heads move

[Chorus]
Hip hop meets the East, a symphony of sound
We break barriers, watch our spirits unbound
Middle Eastern vibes, merging with rap's grace
Together we rise, breaking boundaries we embrace",['random'],audio/000971.wav,40.05
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183700657467822101/chirp.mp4?ex=65894a24&amp,"(Verse 1)
I am Ismail Haniyeh, living in luxury,
In my Qatar villa, that's the life for me.
While Gaza's kids hungry, and their futures fade,
I'm dining on caviar, in my golden parade.

(Chorus)
Haniyeh, Haniyeh, let me make it clear,
I live without guilt, have no reason to fear.
As Gaza's young ones starve and cry,
I'm in opulence, under the desert sky.

(Verse 2)
I count my riches, while they count their tears,
In their darkest hours, I feed on their fears.
I say I'm a leader, a guiding star,
But in reality, I've strayed very far.
Style of Music
hip hop, rap, middle eastern","['hip hop, rap, middle eastern']",audio/000972.wav,39.26
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183700658247979008/chirp.mp4?ex=65894a25&amp,"(Verse 1)
I am Ismail Haniyeh, living in luxury,
In my Qatar villa, that's the life for me.
While Gaza's kids hungry, and their futures fade,
I'm dining on caviar, in my golden parade.

(Chorus)
Haniyeh, Haniyeh, let me make it clear,
I live without guilt, have no reason to fear.
As Gaza's young ones starve and cry,
I'm in opulence, under the desert sky.

(Verse 2)
I count my riches, while they count their tears,
In their darkest hours, I feed on their fears.
I say I'm a leader, a guiding star,
But in reality, I've strayed very far.
Style of Music
hip hop, rap, middle eastern","['hip hop, rap, middle eastern']",audio/000973.wav,40.01
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183701034812583946/chirp.mp4?ex=65894a7e&amp,"我不想上班我不想上班
我不想上班我不想上班
我不想上班我不想上班
我不想上班我不想上班
我不想上班我不想上班

[Verse]
I'm feeling the rhythm, ready to explode
In this pop party, we own the floor
The beat drops heavy, can't help but move
It's time to let loose, the night is ours to groove

[Chorus]
Pop, pop, don't stop this sound
Let it take you high, let it spin you 'round
Raise your hands up, feel the energy ignite
Pop, pop, we're unstoppable, ignite the night",['random'],audio/000974.wav,40.05
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183701035630465106/chirp.mp4?ex=65894a7e&amp,"我不想上班我不想上班
我不想上班我不想上班
我不想上班我不想上班
我不想上班我不想上班
我不想上班我不想上班

[Verse]
I'm feeling the rhythm, ready to explode
In this pop party, we own the floor
The beat drops heavy, can't help but move
It's time to let loose, the night is ours to groove

[Chorus]
Pop, pop, don't stop this sound
Let it take you high, let it spin you 'round
Raise your hands up, feel the energy ignite
Pop, pop, we're unstoppable, ignite the night",['random'],audio/000975.wav,40.05
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183701129826156554/chirp.mp4?ex=65894a95&amp,"(Verse 1)
I am Ismail Haniyeh, living in luxury,
In my Qatar villa, that's the life for me.
While Gaza's kids hungry, and their futures fade,
I'm dining on caviar, in my golden parade.

(Chorus)
Haniyeh, Haniyeh, let me make it clear,
I live without guilt, have no reason to fear.
As Gaza's young ones starve and cry,
I'm in opulence, under the desert sky.

(Verse 2)
I count my riches, while they count their tears,
In their darkest hours, I feed on their fears.
I say I'm a leader, a guiding star,
But in reality, I've strayed very far.","['hip hop, rap, middle eastern']",audio/000976.wav,32.73
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183701130463694879/chirp.mp4?ex=65894a95&amp,"(Verse 1)
I am Ismail Haniyeh, living in luxury,
In my Qatar villa, that's the life for me.
While Gaza's kids hungry, and their futures fade,
I'm dining on caviar, in my golden parade.

(Chorus)
Haniyeh, Haniyeh, let me make it clear,
I live without guilt, have no reason to fear.
As Gaza's young ones starve and cry,
I'm in opulence, under the desert sky.

(Verse 2)
I count my riches, while they count their tears,
In their darkest hours, I feed on their fears.
I say I'm a leader, a guiding star,
But in reality, I've strayed very far.","['hip hop, rap, middle eastern']",audio/000977.wav,36.81
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183701539160862740/chirp.mp4?ex=65894af7&amp,"(Verse 1)
I am Ismail Haniyeh, living in luxury,
In my Qatar villa, that's the life for me.
While Gaza's kids hungry, and their futures fade,
I'm dining on caviar, in my golden parade.

(Chorus)
Haniyeh, Haniyeh, let me make it clear,
I live without guilt, have no reason to fear.
As Gaza's young ones starve and cry,
I'm in opulence, under the desert sky.

(Verse 2)
I count my riches, while they count their tears,
In their darkest hours, I feed on their fears.
I say I'm a leader, a guiding star,
But in reality, I've strayed very far.","['hip hop, rap, middle eastern']",audio/000978.wav,40.05
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183701539810984006/chirp.mp4?ex=65894af7&amp,"(Verse 1)
I am Ismail Haniyeh, living in luxury,
In my Qatar villa, that's the life for me.
While Gaza's kids hungry, and their futures fade,
I'm dining on caviar, in my golden parade.

(Chorus)
Haniyeh, Haniyeh, let me make it clear,
I live without guilt, have no reason to fear.
As Gaza's young ones starve and cry,
I'm in opulence, under the desert sky.

(Verse 2)
I count my riches, while they count their tears,
In their darkest hours, I feed on their fears.
I say I'm a leader, a guiding star,
But in reality, I've strayed very far.","['hip hop, rap, middle eastern']",audio/000979.wav,40.05
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183701755431751690/chirp.mp4?ex=65894b2a&amp,"(Verse 1)
I am Ismail Haniyeh, living in luxury,
In my Qatar villa, that's the life for me.
While Gaza's kids hungry, and their futures fade,
I'm dining on caviar, in my golden parade.

(Chorus)
Haniyeh, Haniyeh, let me make it clear,
I live without guilt, have no reason to fear.
As Gaza's young ones starve and cry,
I'm in opulence, under the desert sky.

(Verse 2)
I count my riches, while they count their tears,
In their darkest hours, I feed on their fears.
I say I'm a leader, a guiding star,
But in reality, I've strayed very far.","['hip hop, middle eastern, rap']",audio/000980.wav,33.29
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183701755981209700/chirp.mp4?ex=65894b2a&amp,"(Verse 1)
I am Ismail Haniyeh, living in luxury,
In my Qatar villa, that's the life for me.
While Gaza's kids hungry, and their futures fade,
I'm dining on caviar, in my golden parade.

(Chorus)
Haniyeh, Haniyeh, let me make it clear,
I live without guilt, have no reason to fear.
As Gaza's young ones starve and cry,
I'm in opulence, under the desert sky.

(Verse 2)
I count my riches, while they count their tears,
In their darkest hours, I feed on their fears.
I say I'm a leader, a guiding star,
But in reality, I've strayed very far.","['hip hop, middle eastern, rap']",audio/000981.wav,32.97
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183703073307246602/chirp.mp4?ex=65894c64&amp,"Haniyeh, Haniyeh, the hypocrite's role,
I'm playing the villain, taking a toll.
While Gaza's children suffer, it's true,
I'm sipping champagne, living like a shrewd.

(Outro)
Remember me, Ismail Haniyeh, the name,
In this rap, I'm exposed to my shame.
I may bask in wealth, but it's all a lie,
While Gaza's youth suffer, I can't deny.

And I don't care lol","['hip hop, middle eastern, rap']",audio/000982.wav,27.45
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183703073818939512/chirp.mp4?ex=65894c64&amp,"Haniyeh, Haniyeh, the hypocrite's role,
I'm playing the villain, taking a toll.
While Gaza's children suffer, it's true,
I'm sipping champagne, living like a shrewd.

(Outro)
Remember me, Ismail Haniyeh, the name,
In this rap, I'm exposed to my shame.
I may bask in wealth, but it's all a lie,
While Gaza's youth suffer, I can't deny.

And I don't care lol","['hip hop, middle eastern, rap']",audio/000983.wav,24.17
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183703260993957929/chirp.mp4?ex=65894c91&amp,"Haniyeh, Haniyeh, the hypocrite's role,
I'm playing the villain, taking a toll.
While Gaza's children suffer, it's true,
I'm sipping champagne, living like a shrewd.

(Outro)
Remember me, Ismail Haniyeh, the name,
In this rap, I'm exposed to my shame.
I may bask in wealth, but it's all a lie,
While Gaza's youth suffer, I can't deny.

And I don't care lol","['hip hop, middle eastern, rap']",audio/000984.wav,60.35
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183705157385592933/chirp.mp4?ex=65894e55&amp,"(Verse 1)
你活在这个时代，别问八九不离十，
每天抖音嗨，无视风月。
不管火不火，发了再看结果，
这年代不是80后，90后，
更不是00后，
他妈的，是脸皮厚兄弟们。

(Chorus)
不问三七二十一，
天天抖音任你推。
80后90后统统拉倒，
这年头靠的是脸皮厚。",['Pop Rock'],audio/000985.wav,40.05
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183705158014734417/chirp.mp4?ex=65894e55&amp,"(Verse 1)
你活在这个时代，别问八九不离十，
每天抖音嗨，无视风月。
不管火不火，发了再看结果，
这年代不是80后，90后，
更不是00后，
他妈的，是脸皮厚兄弟们。

(Chorus)
不问三七二十一，
天天抖音任你推。
80后90后统统拉倒，
这年头靠的是脸皮厚。",['Pop Rock'],audio/000986.wav,15.89
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183707222929330186/chirp.mp4?ex=65895042&amp,"любишь ночные прогулки
улочки и переулки
сладко куришь свой подик
на скамейке си дя
но так небезопасно
боже мой, так опасно
девчоночке прекрасной
ночью одной гулять",['disco post punk'],audio/000987.wav,28.89
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183707223441018920/chirp.mp4?ex=65895042&amp,"любишь ночные прогулки
улочки и переулки
сладко куришь свой подик
на скамейке си дя
но так небезопасно
боже мой, так опасно
девчоночке прекрасной
ночью одной гулять",['disco post punk'],audio/000988.wav,30.05
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183707359277756436/chirp.mp4?ex=65895062&amp,"(Verse 1)
你管他三七二十一 
你坚持天天发抖音 
你不用管他火不火 
你发了以后看结果
(Pre-Chorus)
 你这个时代已经不属于80后90后 
也不属于00后 
那是属于脸皮厚兄弟们",['abstract hip hop'],audio/000989.wav,37.85
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183707359835594792/chirp.mp4?ex=65895062&amp,"(Verse 1)
你管他三七二十一 
你坚持天天发抖音 
你不用管他火不火 
你发了以后看结果
(Pre-Chorus)
 你这个时代已经不属于80后90后 
也不属于00后 
那是属于脸皮厚兄弟们",['abstract hip hop'],audio/000990.wav,40.01
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183707739277500416/chirp.mp4?ex=658950bd&amp,"[Verse]
Lost in thoughts, my mind's entwined
Conflicting notions, I can't define
Beliefs clashing, a constant fight
Cognitive dissonance, blurring the light

[Chorus]
In this paradox that I hold so tight
Cognitive dissonance, my soul takes flight","['hip hop, middle eastern, rap']",audio/000991.wav,39.29
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183707739931815967/chirp.mp4?ex=658950bd&amp,"[Verse]
Lost in thoughts, my mind's entwined
Conflicting notions, I can't define
Beliefs clashing, a constant fight
Cognitive dissonance, blurring the light

[Chorus]
In this paradox that I hold so tight
Cognitive dissonance, my soul takes flight","['hip hop, middle eastern, rap']",audio/000992.wav,34.17
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183708112465694750/chirp.mp4?ex=65895116&amp,"Кики, собачка, ловит муху, 
С трудом контролирует свою кукуху. 
Может наброситься на паука, 
И издеваться над ним до утра.

Вдруг кошку видит, начинает гон, 
Забывает про муху, забывает про сон.
Начинает лаять, начинает орать,
Всему ГринлОту данА команда ""не спать"".

Но наступает ночь, Кики устала,
Дошла до кОврика и громко упала.
Пузо квЕрху, лапки вперед,
""Кто на кровать меня к себе заберет?""","['Hip hop, rap']",audio/000993.wav,21.93
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183708113161965629/chirp.mp4?ex=65895116&amp,"Кики, собачка, ловит муху, 
С трудом контролирует свою кукуху. 
Может наброситься на паука, 
И издеваться над ним до утра.

Вдруг кошку видит, начинает гон, 
Забывает про муху, забывает про сон.
Начинает лаять, начинает орать,
Всему ГринлОту данА команда ""не спать"".

Но наступает ночь, Кики устала,
Дошла до кОврика и громко упала.
Пузо квЕрху, лапки вперед,
""Кто на кровать меня к себе заберет?""","['Hip hop, rap']",audio/000994.wav,24.33
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183708267680116798/chirp.mp4?ex=6589513b&amp,"а я тебя топориком
бам бам бам
а я тебя топориком
по кускам
а я тебя топориком
тыщ тыщ тыщ
от тебя останется
только прыщ","['Hip hop, rap']",audio/000995.wav,16.05
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183708268128903229/chirp.mp4?ex=6589513b&amp,"а я тебя топориком
бам бам бам
а я тебя топориком
по кускам
а я тебя топориком
тыщ тыщ тыщ
от тебя останется
только прыщ","['Hip hop, rap']",audio/000996.wav,17.3
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183708829834285178/chirp.mp4?ex=658951c1&amp,"а я тебя тапориком
бам бам бам
а я тебя тапориком
по кускам
а я тебя тапориком
тыщ тыщ тыщ
от тебя останется
только прыщ","['Hip hop, rap']",audio/000997.wav,23.66
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183708830299856977/chirp.mp4?ex=658951c1&amp,"а я тебя тапориком
бам бам бам
а я тебя тапориком
по кускам
а я тебя тапориком
тыщ тыщ тыщ
от тебя останется
только прыщ","['Hip hop, rap']",audio/000998.wav,18.21
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183709484254765056/chirp.mp4?ex=6589525d&amp,"не гуляй больше одна
хотя с кем я говорю, ты мертва
полежи теперь одна
хоть теперь спокойна и скромна
не гуляй больше одна
хотя с кем я говорю, ты мертва
полежи теперь одна
хоть теперь спокойна и скромна",['Country'],audio/000999.wav,30.05
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183709484724523079/chirp.mp4?ex=6589525d&amp,"не гуляй больше одна
хотя с кем я говорю, ты мертва
полежи теперь одна
хоть теперь спокойна и скромна
не гуляй больше одна
хотя с кем я говорю, ты мертва
полежи теперь одна
хоть теперь спокойна и скромна",['Country'],audio/001000.wav,30.05
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183710202676133958/chirp.mp4?ex=65895308&amp,"[Verse]
Samoyed, so frosty and bright
With that fluffy coat, shining white
They got style, they got swag
Melting hearts, they the ultimate snag

[Chorus]
Samoyed, looking so fine
Their smile is just pure sunshine
With those friendly eyes, they'll steal your heart
Samoyed, a breed apart",['Country'],audio/001001.wav,22.97
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183710203275907103/chirp.mp4?ex=65895308&amp,"[Verse]
Samoyed, so frosty and bright
With that fluffy coat, shining white
They got style, they got swag
Melting hearts, they the ultimate snag

[Chorus]
Samoyed, looking so fine
Their smile is just pure sunshine
With those friendly eyes, they'll steal your heart
Samoyed, a breed apart",['Country'],audio/001002.wav,25.22
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183710394477445170/chirp.mp4?ex=65895336&amp,"а я тебя тапориком
бам бам бам
а я тебя тапориком
по кускам
а я тебя тапориком
тыщ тыщ тыщ
а я тебя тапориком
от тебя останется только прыщ",['Country'],audio/001003.wav,28.58
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183710394980765717/chirp.mp4?ex=65895336&amp,"а я тебя тапориком
бам бам бам
а я тебя тапориком
по кускам
а я тебя тапориком
тыщ тыщ тыщ
а я тебя тапориком
от тебя останется только прыщ",['Country'],audio/001004.wav,29.45
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183710637793226762/chirp.mp4?ex=65895370&amp,"а я тебя тапориком
бам бам бам
а я тебя тапориком
по кускам
а я тебя тапориком
тыщ тыщ тыщ
а я тебя тапориком
от тебя останется только прыщ",['death metal'],audio/001005.wav,123.58
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183710826968911946/chirp.mp4?ex=6589539d&amp,"[verse]
In a little town, out in the wild
There's a place where dreams run free and wild
Where Samoyeds chase raccoons in the moonlight
And Alpacas graze under a starry sky

[chorus]
We're howlin' with the Samoyeds, dancin' with raccoons
In this country town, where love always blooms
Where Alpacas roam, their fur so fine
This ain't just a place, it's a state of mind",['death metal'],audio/001006.wav,36.89
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183710827686142073/chirp.mp4?ex=6589539d&amp,"[verse]
In a little town, out in the wild
There's a place where dreams run free and wild
Where Samoyeds chase raccoons in the moonlight
And Alpacas graze under a starry sky

[chorus]
We're howlin' with the Samoyeds, dancin' with raccoons
In this country town, where love always blooms
Where Alpacas roam, their fur so fine
This ain't just a place, it's a state of mind",['death metal'],audio/001007.wav,28.94
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183711606824247306/chirp.mp4?ex=65895457&amp,"[Verse]
In shadows they scurry, their eyes glowing red
Raccoons of darkness, with bloodlust, they're fed
Sharp claws like daggers, their teeth stained with gore
Prey trembles in fear as they unleash their uproar

[Chorus]
Raccoons of rage, they've come to devour
Leaving trails of chaos, their power will tower
Rampaging through the night, a murderous spree
Beware their wrath, for death it will decree",['Alternative rock'],audio/001008.wav,34.34
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183711607570837504/chirp.mp4?ex=65895457&amp,"[Verse]
In shadows they scurry, their eyes glowing red
Raccoons of darkness, with bloodlust, they're fed
Sharp claws like daggers, their teeth stained with gore
Prey trembles in fear as they unleash their uproar

[Chorus]
Raccoons of rage, they've come to devour
Leaving trails of chaos, their power will tower
Rampaging through the night, a murderous spree
Beware their wrath, for death it will decree",['Alternative rock'],audio/001009.wav,36.53
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183712271654981682/chirp.mp4?ex=658954f5&amp,"[Verse]
I'm craving something unique and bold
A melody for my taste buds to behold
Spices dancing on my tongue, so vibrant
Food adventure, let my senses ignite

[Chorus]
Oh, give me flavors that I've never known
Savor each bite, make my heart and soul glow
Food's the rhythm that runs through my veins
With every dish, satisfaction remains",['hip hop and pop'],audio/001010.wav,35.09
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183712272338657370/chirp.mp4?ex=658954f6&amp,"[Verse]
I'm craving something unique and bold
A melody for my taste buds to behold
Spices dancing on my tongue, so vibrant
Food adventure, let my senses ignite

[Chorus]
Oh, give me flavors that I've never known
Savor each bite, make my heart and soul glow
Food's the rhythm that runs through my veins
With every dish, satisfaction remains",['hip hop and pop'],audio/001011.wav,40.05
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183712465767383050/chirp.mp4?ex=65895524&amp,"[Verse]
I'm craving something unique and bold
A melody for my taste buds to behold
Spices dancing on my tongue, so vibrant
Food adventure, let my senses ignite

[Chorus]
Oh, give me flavors that I've never known
Savor each bite, make my heart and soul glow
Food's the rhythm that runs through my veins
With every dish, satisfaction remains",['hip hop and pop'],audio/001012.wav,35.06
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183712469336723486/chirp.mp4?ex=65895525&amp,"Andre in the spotlight, munching on a Big Mac,
Charm so smooth, got the girls all coming back.
McFlurry smiles, fries in his hand,
Sexy swagger, he's the burger king, the man.

Golden arches gleaming, love in every bite,
Whispers so sweet, under the neon light.
Andre's sizzling, McDonald's magic in the air,
Flippin' burgers and hearts, beyond compare.",['rock'],audio/001013.wav,30.65
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183712470112673802/chirp.mp4?ex=65895525&amp,"Andre in the spotlight, munching on a Big Mac,
Charm so smooth, got the girls all coming back.
McFlurry smiles, fries in his hand,
Sexy swagger, he's the burger king, the man.

Golden arches gleaming, love in every bite,
Whispers so sweet, under the neon light.
Andre's sizzling, McDonald's magic in the air,
Flippin' burgers and hearts, beyond compare.",['rock'],audio/001014.wav,19.25
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183712550119030794/chirp.mp4?ex=65895538&amp,"[Verse]
In shadows they scurry, their eyes glowing red
Raccoons of darkness, with bloodlust, they're fed
Sharp claws like daggers, their teeth stained with gore
Prey trembles in fear as they unleash their uproar

[Chorus]
Raccoons of rage, they've come to devour
Leaving trails of chaos, their power will tower
Rampaging through the night, a murderous spree
Beware their wrath, for death it will decree",['rap'],audio/001015.wav,35.01
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183712550685249546/chirp.mp4?ex=65895538&amp,"[Verse]
In shadows they scurry, their eyes glowing red
Raccoons of darkness, with bloodlust, they're fed
Sharp claws like daggers, their teeth stained with gore
Prey trembles in fear as they unleash their uproar

[Chorus]
Raccoons of rage, they've come to devour
Leaving trails of chaos, their power will tower
Rampaging through the night, a murderous spree
Beware their wrath, for death it will decree",['rap'],audio/001016.wav,33.29
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183713002604744754/chirp.mp4?ex=658955a4&amp,"Yo, listen up, here's my rap flow
I'm the king of the jungle, hear me roar
Gravity can't hold me down, I'm on the go
Floating like a balloon, watch me glow
I compress my thoughts, make 'em explode
I never give up, always give it a try
Breaking free from the chains, reaching for the sky
I surrender to the rhythm, let it guide
Like a librarian, I organize the vibe
No cheat codes, I earn my pride
In this rap game, I'm the one who'll lodge",['progressive metal'],audio/001017.wav,23.93
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183713003120640081/chirp.mp4?ex=658955a4&amp,"Yo, listen up, here's my rap flow
I'm the king of the jungle, hear me roar
Gravity can't hold me down, I'm on the go
Floating like a balloon, watch me glow
I compress my thoughts, make 'em explode
I never give up, always give it a try
Breaking free from the chains, reaching for the sky
I surrender to the rhythm, let it guide
Like a librarian, I organize the vibe
No cheat codes, I earn my pride
In this rap game, I'm the one who'll lodge",['progressive metal'],audio/001018.wav,29.9
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183713162747449365/chirp.mp4?ex=658955ca&amp,"[Verse]
In shadows they scurry, their eyes glowing red
Raccoons of darkness, with bloodlust, they're fed
Sharp claws like daggers, their teeth stained with gore
Prey trembles in fear as they unleash their uproar

[Chorus]
Raccoons of rage, they've come to devour
Leaving trails of chaos, their power will tower
Rampaging through the night, a murderous spree
Beware their wrath, for death it will decree","['bollywood, rap, phonk, drill, indian gang rap']",audio/001019.wav,33.86
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183713163494047865/chirp.mp4?ex=658955ca&amp,"[Verse]
In shadows they scurry, their eyes glowing red
Raccoons of darkness, with bloodlust, they're fed
Sharp claws like daggers, their teeth stained with gore
Prey trembles in fear as they unleash their uproar

[Chorus]
Raccoons of rage, they've come to devour
Leaving trails of chaos, their power will tower
Rampaging through the night, a murderous spree
Beware their wrath, for death it will decree","['bollywood, rap, phonk, drill, indian gang rap']",audio/001020.wav,38.93
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183713373490249761/chirp.mp4?ex=658955fc&amp,"n the city lights, where the stars align,
Afzal struts, a player in his prime.
Twenty flames, hearts in his hand,
Sizzling hot, the charismatic man.

He's got that style, that irresistible sway,
A love magician, casting spells each day.
In the game of hearts, he takes the lead,
Afzal, the player, breaking hearts with speed",['Tavern Drinking song'],audio/001021.wav,33.74
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183713374039724053/chirp.mp4?ex=658955fc&amp,"n the city lights, where the stars align,
Afzal struts, a player in his prime.
Twenty flames, hearts in his hand,
Sizzling hot, the charismatic man.

He's got that style, that irresistible sway,
A love magician, casting spells each day.
In the game of hearts, he takes the lead,
Afzal, the player, breaking hearts with speed",['Tavern Drinking song'],audio/001022.wav,18.89
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183713984352890932/chirp.mp4?ex=6589568e&amp,"[Verse 1]
In a distant land of valor and might
Adventurers gather for an epic fight
With swords unsheathed and hearts ablaze
We'll conquer foes with each passing blaze

[Chorus]
Raise your tankard high, let the voices ring
In the tavern, our spirits forever sing
We'll toast to the heroes, brave and bold
As we embark on adventures untold",['rap'],audio/001023.wav,31.29
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183713985023983616/chirp.mp4?ex=6589568e&amp,"[Verse 1]
In a distant land of valor and might
Adventurers gather for an epic fight
With swords unsheathed and hearts ablaze
We'll conquer foes with each passing blaze

[Chorus]
Raise your tankard high, let the voices ring
In the tavern, our spirits forever sing
We'll toast to the heroes, brave and bold
As we embark on adventures untold",['rap'],audio/001024.wav,25.46
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183714084831633488/chirp.mp4?ex=658956a6&amp,"Yo, I'm the vegetable, the lyrical genius
Spittin' rhymes so fresh, you won't believe this
I don't lie, I keep it real, that's my foundation
My flow so artistic, it's a lyrical sensation
I address the issues, speak truth in every line
Sippin' on liquor, gettin' high, feelin' fine
I climb the mount of success, slowly but surely
Bringin' the heat, my rhymes are pure and pure-y
I give my utmost, never settle for less
Rappin' with passion, I'm the best, I confess","['brazilian phonk, bollywood']",audio/001025.wav,26.49
